recipient,reasons,bucket_census,tx_count
93VY8SEn65uVwy8ozVNQfkhqQan6GXURiJVY1VR5MHHL,control,DORMANT,79
93vwVHnLeWoYXrZa3ZBD58xQSjr3QPXFo3dyD3NXmCL9,control,LOW_ACTIVITY,68
94wakCL4LtcbnaiaKbRChDhBsnTi5KuTctH8WnAMYQq5,active_legit_candidate,ACTIVE_LEGITIMATE,35
979ukWq5zbeVEgAtWRgTcnqdZBgLRTyqVEqo9m1BSuq6,active_legit_candidate,ACTIVE_LEGITIMATE,166
97Bts3536aV6um3My5wJYZKbFSZCL5BuVLzYGS29an92,control,GHOST,1
97sFMY7UkCH7URJkGry3PrhHoHqVKrHFnPHkfZc4FNQg,active_legit_candidate,ACTIVE_LEGITIMATE,21
99R3NxwpDuDwsLj1JADxsfHaf1oWuYV4T9gFTtBPaBNB,active_legit_candidate,ACTIVE_LEGITIMATE,21
9AA3Hkq4yiWQ9SfQ54zL92YJyjqFoeuHTjTgcsKKYABT,active_legit_candidate,ACTIVE_LEGITIMATE,30
9AHxiQ2DTuLR3n4mTyxmhE6sj4khs479pAdpmpH1kWN,active_legit_candidate,ACTIVE_LEGITIMATE,23
9C7689E4HEM1DFkRAdYTQKf37bnKdkd7DVQkJ3jGF9Eb,active_legit_candidate,ACTIVE_LEGITIMATE,22
9Cd12FDL4xGb225NkuJNHZMajvrd6uRTJHNHCDjQGFx1,control,DORMANT,55
9DXqGLAmBATL9bT3ANqg8tdnX6VwaiMdgTYUKaqn98hR,active_legit_candidate,ACTIVE_LEGITIMATE,38
9E7RwWybGf2f72u5L44mZ3HeDBU1BfcjSiAgu46H9dBs,active_legit_candidate,ACTIVE_LEGITIMATE,23
9EHZjDikdtuhHJoFnaKrByPefeS4fVfDyn6mRADotwAP,active_legit_candidate,ACTIVE_LEGITIMATE,24
9J8wTJq9NQGMRYntrGeXkPMgL9KDJVe5sDWzKTmgwbgs,control,TEST_RIG,48
9JB9yXxPuoDwn7g83WjDQ27btB2ycNcnDVneWE2Cf1h4,active_legit_candidate,ACTIVE_LEGITIMATE,20
9JScv6dxJcmSoygnEVKWdoZpmg7wbmDj81jGW4n2wgnB,active_legit_candidate,ACTIVE_LEGITIMATE,229
9MkM5Ra48KFcSv9HDQ8sb3C3r5HjouEwGQ6sp1cx1vde,active_legit_candidate,ACTIVE_LEGITIMATE,1098
9QUTbtF4Umek56dY4JF1m2kN6rH6FB8nhiXp4b8MymkM,active_legit_candidate,ACTIVE_LEGITIMATE,218
9T5oJVhM8HNV4vp69GkmyL3ZLp6cxiEYE58i2FMr415S,control,GHOST,3
9TQgDNrNTGQrstKDaBfNGxotd5Ct8cUc5mfvsAaKH3wM,active_legit_candidate,ACTIVE_LEGITIMATE,98
9VaDVp1Wb78G4Wm6VuTiMrpESjrUymXefQTHcJGRSTEA,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,23932
9VatC1dRE4h2i8sMEaEZmg5VGr49A5AxPn28te6CNkbJ,top_volume,DORMANT,6536
9aCu8kmCaC1jCd4NSzxvoZLAHbbmkBEWRBZSGUGXD3E8,control,DORMANT,11
9bYtbY9vMRo4iDDrvy2ptqAB8xZcBWZ53yFMuxiYJGnW,active_legit_candidate,ACTIVE_LEGITIMATE,124
9ckKVaomuv5KhL9hmv6UVKdGsWGyxpKA8k5926JaJuMW,control,DORMANT,9
9dBbVBAwG9LFd1oVZGViLA7KktLmBfzaXXtSjhsSkREd,control,GHOST,1
9gfk5THWxBmyMD2KHyKbxLWmEiw9E4qBjzTt3hgwCF7K,active_legit_candidate,ACTIVE_LEGITIMATE,67
9giNZ3iVZ4twTYuq6v2rrqJqctwhNEaEBpMbjxKzbNZj,control,GHOST,1
9h74PRtypapoMZkV2aBxvfgfsjseyNeoWrbX6xfN5Ai1,active_legit_candidate,ACTIVE_LEGITIMATE,24
9iJdakb83hypQ7PjB22pA3CBtS9haxCxodBSthhUNj1e,top_volume,DORMANT,616
9iXFCsFhcuMa5gnB8iQUfMYZXM1hwDHxymWu5a1fQ6eA,active_legit_candidate,ACTIVE_LEGITIMATE,42
9nsohBXvo6W92fMSVYL1fQkHA1p3yohHmikGeWaDZym8,active_legit_candidate,ACTIVE_LEGITIMATE,76
9sPRsnFTypcBVtjEvPnjtUfVjJexdpCES38T3rXjXrh7,control,GHOST,1
9tBgPJq4N26vWZZXgYMYrzZ6dvwDT3pjkxrZiwRNs8NJ,control,GHOST,4
9tQy5qwgfbwSXvBcie3Qm8bkZDYMFkgZdrecVau4MsDj,active_legit_candidate,ACTIVE_LEGITIMATE,42
9tzehexh7P6p2xEHHbdYnfNau3Vhh7gnyDudTQfqGZ6d,active_legit_candidate,ACTIVE_LEGITIMATE,23
9uiwHcDNYg8rbPDRaJBfMHVo8f8CAgCCZzz1JB6XyEFN,active_legit_candidate,ACTIVE_LEGITIMATE,83
9uxeKkwmzy7guxRkxktT3zZeap55ALLsvY8WKRZnfUzh,top_volume,DORMANT,113
9yj3zvLS3fDMqi1F8zhkaWfq8TZpZWHe6cz1Sgt7djXf,active_legit_candidate,ACTIVE_LEGITIMATE,64
A1NSUyCgbQKgPkm6wmPQrm55uvHjzMqFftwmxngZgwyc,active_legit_candidate,ACTIVE_LEGITIMATE,34
A1em7riX4dDB4xpKYKmNE1UB442wjU7kVuNsvqEWmDyX,active_legit_candidate,ACTIVE_LEGITIMATE,32
A3AtTotMWNHEyNV7hnKEbj5pz2Vy4N8CtFoy2tn2RFc3,active_legit_candidate,ACTIVE_LEGITIMATE,50
A5mMjgyjxiHTHBbHbN6kiZCpmmaRvnWsGzYw87oZav9X,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,160
A5z92pfbEEJquC3yqK8Hp4JpkkxUM6yyWzwqkGttHWDn,top_volume,DORMANT,1756
A6aMu5XnquYveug6iMmhFCrGZVB5F3MfvwKawx5HLG1u,top_volume,DORMANT,5995
A71BaDVMC84J6fFb7iFVn5k5N2WeVunCDxGgQnYGDsNk,active_legit_candidate,ACTIVE_LEGITIMATE,23
A7JqxN4satNPM3jniyuPFS1TqvtjJLoSyvwYiBCZoo7d,active_legit_candidate,ACTIVE_LEGITIMATE,27
A89heuHbux4UaKyVrGyQX32EYjd2UXWhQeY2m27gQfHx,control,DORMANT,13
A95K3HVd5rFvXYyhM7Ax5cAEug6Hhgp3qKJQKUMYwBtt,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,105
ABz8kb4c2mo7Wr58gMhN2hsE6DQ6rs9fbtWMi3fBAdNA,active_legit_candidate,ACTIVE_LEGITIMATE,49
AChbrrqCm8DXJENth87oAeq8E15MgpDui8j7h8FAU23e,control,GHOST,4
AEepFGHrHqGFTLDM9xg6qb59oVhMKWXfSNrPyFT1uQX,active_legit_candidate,ACTIVE_LEGITIMATE,29
AFPZboC4NSen6cRk3A5ZReTEiqCDZrkGsSAFUH8HxNH1,active_legit_candidate,ACTIVE_LEGITIMATE,31
AMRZR3FydGwKNdkkZqrcxyBFK9QUcqw3jMSzS1uibPvC,active_legit_candidate,ACTIVE_LEGITIMATE,30
ANG4MFuEd1VokdgihPigmCjA5sYxX3PCy6CTKmW2njLu,active_legit_candidate,ACTIVE_LEGITIMATE,30
ANhAZ9uuc7wGh1ssKXhSk7xMM7vP4AXHxYZsk1V9PqoU,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,247
APWzcFjgMci6KQ7eAgYh8L8wsVffZmeKAzHi3eBz7Wm3,control,GHOST,1
AQMNbCeT6zoDeyvLbYygay3GQcFc4KjB1x47kWFgQjU7,control,LOW_ACTIVITY,6
AQqnMFBwGZEoti85aTVRy8XYpKrho7GaMDx9ZB3CEeKA,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,171777
AU54Gm79JHW1BahiMRptKSPwPQXunYtJvLoRoChPrdto,active_legit_candidate,ACTIVE_LEGITIMATE,45
AUPyM7Ws2b5RKVogeN1wKVZu6iW1pg9FqkW8dkUkk6zm,active_legit_candidate,ACTIVE_LEGITIMATE,24
AWs6LRBZxjYHG1C8R9LZaHdi1TuGK1Q5sCX4dRXqB2ju,active_legit_candidate,ACTIVE_LEGITIMATE,32
AXCzqmxWfD7XQa4rnVqt2hS7woYUxxNqpnaYzJeo5PTn,control,GHOST,1
AXxUJU9PJDvAc6SBzpbGytXMS6N6Qn24DKD9Gih8wjAm,active_legit_candidate,ACTIVE_LEGITIMATE,108
AYm6ao34XBKpvzunsCJx5TbW3WCWBZSmEGjpv3Attr2j,active_legit_candidate,ACTIVE_LEGITIMATE,20
Abbb3zoZNFyoyNAzgpxprta1Qbd8yCVq1m32VC5WKwZm,active_legit_candidate,ACTIVE_LEGITIMATE,22
AbbuSAH5Ur4a47KSVEzy4dP4wvLY8DSvdQDbJuJjiWfW,top_volume,DUPLICATE,7652
Acia4HhMvEVd2CGbpSsGyzVbnNvzdnF17weEMDaVtHrC,control,GHOST,1
AdthY6M61mstHcKbtH1hHgKMd36sPyW1yzNr5JuRw5Fd,control,TEST_RIG,13
Ae4VgJ9dqG6yoPAVh4yJRTKGh25LTUwfefCPCZnwXfSj,control,GHOST,1
AfBVdPfS1BEjxeLwGHGV1tY7gZnDoa9FXq9sUznGvEhr,control,GHOST,1
AgiHEZwTPjCgQNCpyUZ2zqQGcjiG9LbxHyfXuoLXVdH1,control,DORMANT,21
AhAsfezvvhLe3nsAK6k8M5AQfoPSkS2CgHDuGq1caPEs,active_legit_candidate,ACTIVE_LEGITIMATE,31
AhFxePmk7y7yzw9Xaakq4iSCvcMG48XuE5Z2aRQSd3jH,active_legit_candidate,ACTIVE_LEGITIMATE,27
AipXauGfGad6T5mMXgZJDQXmcDFzxAN9Fge6FfAs5R3u,control,TEST_RIG,53
AjkRJ3f8RmWBqy5z1NR4qx362FtxKSx3ESwrqfLjSLzN,active_legit_candidate,ACTIVE_LEGITIMATE,35
Ajs4z3X4EDfEnZLc8xXGm7Jao7hYdY8igxkyiRXjsHne,control,GHOST,1
AmKUoKFK7rJY7LsBbJjjwSJXmyv2a3G5P3DEAMRV24QB,control,TEST_RIG,5
Anru9Lv5oxgAoCYkrPEYA4gueU4FcYEphYpYpwMnvgPj,control,GHOST,1
AoD5PAmAfunEBC3gEVJJN6Ea4SeQJifnLvy6n9suC4nz,top_volume,DORMANT,1703
Apj8B2mKz4uMMoiQpV2DHjqfSMywfhSYktqJWBq7KaT1,active_legit_candidate,ACTIVE_LEGITIMATE,27
ApqTbAfNqJPfvbRQMExTELruactXXUbA1uy6yNrkaJwd,control,GHOST,1
AsDTyzggUbGuAdM5gPefUPZKAJ8kEdHaBADrKWJjsdMS,active_legit_candidate,ACTIVE_LEGITIMATE,20
AsEDd1vqP4AT4jnycoum22Z1cdKGKuwz3aWevUDbkmxE,top_volume,DUPLICATE,1760208
AsdpyTqqCXjaXYsTmsnGyRXXxctriU4wDu3SaBWGdSvh,control,GHOST,1
AtEB9uVo5CYG7EcxfWtJbEgk6JMC212azwdyk5a7Jyq1,active_legit_candidate,ACTIVE_LEGITIMATE,31
AtxKH3mexpycv4L4GTrC1s2cryXdDMpgtsWqcjhqNkP9,control,LOW_ACTIVITY,109
Au8gNbhxTFq5ZWapUmP9NFsyiA4u8qVuLw5V5ye8rLh8,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,295
Azy24kbWQhXyNoA3W2UittAEradG6ACABsZCX8gFgmUd,control,LOW_ACTIVITY,140
B4G86Aar3tRMc7dzYrXRx2k2iHWD6KpaRK7tbeAYZvYP,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,170
B7b7THYFNsyz9yzP4sTh3ekJuEA2Qr3wrHVk433Br1FZ,control,GHOST,1
B8ubxUGnvhDTGGRkkN8DkyAfnoLEfnjTPdXfQn3TnVQa,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,55
B9PmzQrkGj4Luuc8mU7m8cQij9JBtMGGeZ1qw3FRQAm9,active_legit_candidate,ACTIVE_LEGITIMATE,53
BAJS2Ut6URu2cKBiEE446hX4TjDdzUughjdCCdeyVSDP,active_legit_candidate,ACTIVE_LEGITIMATE,22
BCFit2zF2jtLzRN5Q7ShjKjid4TnSTMMWccekWiG15ym,active_legit_candidate,ACTIVE_LEGITIMATE,21
BHPbVWJnRtGZn6tGVfKGyRaffAVQ1zrSxKSDzia6KUB4,control,GHOST,1
BJ8xf116vFESBtgsrj1McR22rbn2xayLbTWaL7ynSqqH,active_legit_candidate,ACTIVE_LEGITIMATE,24
BJGdsDXJFy63eCAnX3UmGfShp8BuqbtkTfcamyRGr7VQ,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,567663
BKDr1CDHyDq7efKC1wxtdh7CMhx8Mc4s3z8EJmr3m6it,active_legit_candidate,ACTIVE_LEGITIMATE,142
BL8WXr7Zd35CteCxZFEV7yMY3rjSc7cWpSAYok87QmXd,active_legit_candidate,ACTIVE_LEGITIMATE,43
BLfXoXNyUPeVnPpjggK5SUfmPU2JaBHQUNzcv5UhpjVL,control,GHOST,1
BQNCX5vDrQ3ovyTumR1V9oD4mc5Zc4ZoSsKsbWBhtAKR,active_legit_candidate,ACTIVE_LEGITIMATE,29
BRANCHVDL53igBiYuvrEfZazXJm24qKQJhyXBUm7z7V,active_legit_candidate,ACTIVE_LEGITIMATE,26
BRfz8CV5W6WSrfYeuu9kqrFnN1EH5RKGyHiZnZCPqFJi,active_legit_candidate,ACTIVE_LEGITIMATE,63
BRiDGeEqiNGZrvLWCHLBmfwuagC3cUhAEFzYCaJDFCME,top_volume,DUPLICATE,131
BT2zytf7kYSQ3kMyA7WfaXQRFMSLSKUtBRQ6LQci4nDB,active_legit_candidate,ACTIVE_LEGITIMATE,69
BTDrATRP8b8N87nJ5NPSsCKASVV7yo7V7aZRfsydu5nf,top_volume,DORMANT,15957
BU2u4RSBcCkEh78UgQcMcYmwtNM2mPX7ran5qp5sx7gz,active_legit_candidate,ACTIVE_LEGITIMATE,48
BU3qo5VfzunUWUHQBpvRQAeRsG5m5XyyNQVMBekijFYY,control,TEST_RIG,48
BUi3pwqoiNX7V66Feq92aJoHpYQFCTaKepnrHmAhKF1Z,top_volume,DUPLICATE,41192
BVQVtoddyhHXpbp6z2RC4R3ys7Mhgyc5Q4UqptpyuNSs,active_legit_candidate,ACTIVE_LEGITIMATE,35
BW2KtFpmMzyYg3Hg9AfWMSLnm72XkUZHJXQY1CfWmL2C,control,TEST_RIG,6
BZGqXda7ouv7tz2yJ4Sd7ZfV28BSJYbaV5UAbn7p9o7J,active_legit_candidate,ACTIVE_LEGITIMATE,34
Ba6ztvc9qYuVbSEPYw5KViaiM2V7m66MXzfiENeLgX8z,active_legit_candidate,ACTIVE_LEGITIMATE,21
BaaYU3MZuKtkkP8mRnUY57Jus9H4XSXTNhapM53UU19o,active_legit_candidate,ACTIVE_LEGITIMATE,32
BbmAAiiasu2dz5EJYLTN2NJVCYtWgzhGHvwZAqXsYpgH,active_legit_candidate,ACTIVE_LEGITIMATE,40
BcwNaod1fr7xGutj9wezu6Equjpen5scG48DeCpHPHjX,control,DORMANT,59
Bd2xS189uhhnxUeBeVF3JFXrg8zQgrvqZtpqh8hgkCEQ,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1866120
BdrwgSepHfMxahN1Lcym79U7H2GNonCyzjynfQ1B7ULf,active_legit_candidate,ACTIVE_LEGITIMATE,23
Bi5mnAz5DsqQujk1mq7nvxW7X667Po242frL5zHVR8mk,control,GHOST,1
BiSAdXDZjgjfi2wy3tivRBgPSKcEcwdeSveRfv8vFNXw,active_legit_candidate,ACTIVE_LEGITIMATE,20
BiTCHsBaJwx37cykC2TaVhFtw9oAmx7mxV5ikijxabog,top_volume,TEST_RIG,836
BifCVpWGuFThppceGiqKwbHfFczJxLL1r24wMJGD7ftx,active_legit_candidate,ACTIVE_LEGITIMATE,32
BkhQBGb29C2WPtmgbW8UNGX1PKxho7ZjNBDEQXq8YMT,active_legit_candidate,ACTIVE_LEGITIMATE,27
Bn7sLNmcL9ru5kt9gNwVn8e8Sx912dBTxiUBNiwjbiY8,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,56294
BnCLKkYrdjr2Ar14e7kySKSAKQzcKnrkh3fAQZb83kHS,control,GHOST,1
Btq5GNBKrs2UeuK83ZsAHmyr5LTKBaz2xQW4xV91pouR,active_legit_candidate,ACTIVE_LEGITIMATE,25
BvJMFHh4jRgBJnuK4nSpbirELNMkXUxceYrxc7iq4Upq,top_volume,DORMANT,6144
BxyDwwctYxpmHx9BCAAMcNe2pxqYv34uzzSUdxwsBDeE,active_legit_candidate,ACTIVE_LEGITIMATE,27
C2HagFEp1CQuoqL278PLqSi4tfVLmcUDkSfo2Z3LYVik,control,TEST_RIG,13
C3yGt4drcUdQgQZjUQ8VLpqf8QKJ2ikp4TSrZsr2Aiea,control,DORMANT,66
C5GPhJBDJJGdjkiNHSX5vaRr2u1JYJq2pAS4bFWnyVLe,control,TEST_RIG,14
C7tjU58kcHDcP74SxCf5ZeFQPLYfPQVYYMTVoX3HDuZ,control,TEST_RIG,8
C8vrXDSvN4jSGRjMmNYGU16xSnFz2UJC7r6W2AvoFMgU,control,DORMANT,18
C9ctu7H3R4p1f57Ve3pQ1FuKvJxS6YnBAgae91Q3Lwjw,control,TEST_RIG,6
CBWhzdi91kSaoEpHGMVB1nnXj38RjAffKHq4qmdqCjHg,active_legit_candidate,ACTIVE_LEGITIMATE,39
CBaoRBFZ6K7ebVypi6um99Wh7gpbZKiCTBp1f165uagk,active_legit_candidate,ACTIVE_LEGITIMATE,29
CCsWTGKcKkEc1zf748kox6ZKz16Qy7Uh6eWBUhf9h2nA,active_legit_candidate,ACTIVE_LEGITIMATE,37
CDM3ET4RikbqYyh3TFBPS879iZ4vuQcxwTQi62ArFXA5,top_volume,DORMANT,6628
CE4yHtGVXi7zB4tgZKb5sPZoq2DpuQNkJvQuPEG1VPvq,active_legit_candidate,ACTIVE_LEGITIMATE,72
CFN4thgv1EL7p21vk28DirDbntLd3HQfkiJg7fQTBE2Y,active_legit_candidate,ACTIVE_LEGITIMATE,30
CK7mBAmUEfhmpkx9L4t2aM3XKboyvz8djn6vK1Jg4YpQ,control,GHOST,1
CL1ViDXTanmyDKemMc2eg3VxJdMDq4Js9EGrsDM4bnG,active_legit_candidate,ACTIVE_LEGITIMATE,21
CNyDcck4gfZvwUtAANQgTc4VAmXagtCYrS4gZCZvqzqp,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,23
CPncugoY5UoGs5ZJph5if6834xrZDaqhoTg8DY9mdiSJ,control,GHOST,1
CR4nBckSXobidvv5rBzDuYfw5siYgo6Lm6Dum7Qxzcyw,control,GHOST,1
CTKigV78yuErumvqm7Qor8j1hMK2oxNxdhwpVrAKV85d,active_legit_candidate,ACTIVE_LEGITIMATE,190
CVjmy681RTZBjv5cRusatQ5Sv1trydFqN8ryhwMTfy45,control,GHOST,1
CbYGoLb8Dns4tLQbym23vdkqKhSpMbX13aesTvQECJiU,active_legit_candidate,ACTIVE_LEGITIMATE,28
Cby38Wk4jwR44114M2n8wD1c6S5g9UTUxTqXEnST9TPF,control,LOW_ACTIVITY,26
CeqRBSAX3Lnc3WvxZHRzxQZoEaXbGfN6ntiwUjtrW1G5,active_legit_candidate,ACTIVE_LEGITIMATE,54
Cf3ACNsGtbeyKGJi56umodNTz53e9d1D61YBamXY63Lp,top_volume,DORMANT,1694
CgwwEZevDsxiC9WaZ2a2wt74RVs6Unn34SamFzQ14ht8,control,GHOST,1
CievjNv5Mq46WTA1XqkofWfxKGT83goDvzX6pHHsH8Nx,active_legit_candidate,ACTIVE_LEGITIMATE,25
CjpcpfhXQgyRnc7VYRrAqGPzgk1hr7LPYLbfo7cBzGmt,active_legit_candidate,ACTIVE_LEGITIMATE,44
CkRBzHRPC9LQi27GDevtxNQihvKZNRo6yPDjDr7E1v9E,top_volume,DORMANT,75
CmVyHhbENDURbxWXK1pGMMT4dgAw41ZUXSkPcyJmhvdo,active_legit_candidate,ACTIVE_LEGITIMATE,79
CoUtLccRBP6ufteWEEMnnrriSwSWEp5P7hyfZ6xk6QSE,control,GHOST,1
CodoX9otomzi7g7N9GfNYir6btuqU1urVuKAUcJeCYxw,active_legit_candidate,ACTIVE_LEGITIMATE,81
CoinLRB1zkY7L6mLeE23wu26VGVjfHUGWks1F9JbR6Cm,active_legit_candidate,ACTIVE_LEGITIMATE,23
CpEvbafy4ceUKzFNCAv2XZFDQm8XgM7EQpaqL1fLENSJ,active_legit_candidate,ACTIVE_LEGITIMATE,45
CrQ7FpCYtgbyr1966uP122RwSVdbLdGcQDpzZsx6w9ZW,active_legit_candidate,ACTIVE_LEGITIMATE,75
CsJabAnxrXZSWw1Ua8eNnKhvozAv9Akc46urvgoVnMes,control,GHOST,1
Ct2EFb7eHzKshcBfCZwhWTpQhds8RMyw1mVSMcGSuoDW,top_volume,DORMANT,1736
CtUy1ouF2wxPdjiDyECut3Abw2NsDyQv58UJLxX5TTg,control,DORMANT,79
Cv3TtmA16ZFczgmSguF9G1Y7AhDQ38AHn2osPsUrfrPa,control,GHOST,1
Cwe3oNqpg3qJxxM6p1yuXC5CZpNAANU3fnVj9cyKV1wc,control,DORMANT,13
CxyP8h6heJoPpZPtkmYJJTuFJwU29TCex1FVGSAUdjSX,active_legit_candidate,ACTIVE_LEGITIMATE,35
CyTwaxozVVWG36Cq1inGZNh36C1XqFySBkigbHuFqRkD,active_legit_candidate,ACTIVE_LEGITIMATE,23
CybUqxXJNzPWASzUDWf5zMrLB8uzPhQmfkLfHiXaQTM,active_legit_candidate,ACTIVE_LEGITIMATE,22
CyuJcXxmPUht2ZPjo2ceNZ12i7zQ1ncDLfsQaJMAvmXQ,control,DORMANT,29
CzX413mizYAGhL9gU5b4pQTaq2mDC4d4VsDN5ncD3FF8,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,56
D3U21jSaiLoGkT7LQo6hFQfKeHgnS12rUpxagBSnTpaq,control,DORMANT,3804
D42wy6eSXRzxRGrbzxvBqqDpLoNzij5fjaWyp14eNwGP,control,TEST_RIG,14
D7hAZYXL4G6UV8cGntH9h7BdzJzeu5fSSNZ4YWy96cBk,active_legit_candidate,ACTIVE_LEGITIMATE,32
D8Q8gx7vj5aCsrYduTxmTFzPJcKF1KkevDKgM6PQsydi,control,GHOST,1
D9BNd1RjtsZNETEx4xEfiXmytgaqGxpYBSN14qJg7Mhn,active_legit_candidate,ACTIVE_LEGITIMATE,28
DBSAPYgasoEDP8wWZ9mUvs7hzc1PTdqK1sYFXPw83f2v,active_legit_candidate,ACTIVE_LEGITIMATE,39
DEXVS3su4dZQWTvvPnLDJLRK1CeeKG6K3QqdzthgAkNV,top_volume,DORMANT,10255
DEsXWWqHCstWhQtU8Pi4jo4DiVmSnQp272ns49WCoGao,control,TEST_RIG,49
DF2yoyP6BwrZGGqmeNamaDjsNTwfWeu8kCbn1GG5k588,active_legit_candidate,ACTIVE_LEGITIMATE,89
DGVBA11HiWGDhrZ3wEo8u9HkarFNvBLQJHJCKGYcWgfo,active_legit_candidate,ACTIVE_LEGITIMATE,24
DLfde9H53QMceLVd7PsBjeqcvPdDKDYpf8iLEBBEVUoi,active_legit_candidate,ACTIVE_LEGITIMATE,43
DLviRzHFNxm1HGK6uHnM5caXBiDmjNHrPLPchrHtATXf,active_legit_candidate,ACTIVE_LEGITIMATE,26
DMoQXD2X9rP64qpjuCEpNNZWuW4FnG2cRDBktM7HLGJV,top_volume,DORMANT,3896
DN3D8NxqLLLU7DYMDgMQkYWtNbtXzeZf5tjb2kxV7y1x,control,GHOST,1
DNcCr2ip815tv1cXguCu8AjnSamC7Pp9evSU9vJPxdru,control,LOW_ACTIVITY,8
DNt4yh7H1XJbHGWQ1YUDFW5nxPsCAaoWGzjkevnFHicN,control,GHOST,4
DQ4hBpt8J69uWy8boEamfMY51N5o3ATQ4aYU4XRKyRyE,active_legit_candidate,ACTIVE_LEGITIMATE,35
DUaWpYogvi7gYBj3gyhWTMxJ8w2WUGoyaFNAh6behUt3,control,LOW_ACTIVITY,13
DVLW5fhCq329tL9nkFkr314q6gs7LDVXybTWzf4hZW8U,active_legit_candidate,ACTIVE_LEGITIMATE,25
DVvA9SkGSxEFPbjkDvabkx6oYak3mJusk23TUd93vUV7,active_legit_candidate,ACTIVE_LEGITIMATE,49
DevFFyNWxZPtYLpEjzUnN1PFc9Po6PH7eZCi9f3tTkTw,top_volume,DORMANT,51831640
Dex6BTAPAzLENDZymtTYfYjwRRAWRXTcV58Jyo3T5ipp,top_volume,DORMANT,15
DfpGcnzJVCyKju9bgkpur1RREHDP61Y7rec7MccUsWZN,active_legit_candidate|control,ACTIVE_LEGITIMATE,30
DgXVfsrv6JcQtsaD9qsskh5Jru9QoeWcbtBZ86SGea1g,active_legit_candidate,ACTIVE_LEGITIMATE,102
Dk9stdCPqSa8DdcHY298JCjFFa2ia8ksPN4sguZDL9Y6,top_volume,DORMANT,6630
DoBDmkvFVRQiBnWf7JiszLWrAY1aaFcA3hytZQ6CGJeD,active_legit_candidate,ACTIVE_LEGITIMATE,31
DorBLJs5sgFnofscZED6Ex7SLJGRyN2hysrAyGhzFrNn,control,GHOST,1
DpLeDGF5fDSJ31XAKuFihdAywp7qpSqv8W7nRkwHS26d,active_legit_candidate,ACTIVE_LEGITIMATE,35
DpZG8KWn6EX6JHEc1aW7yNmH35REquuCE2t4918Su69,control,GHOST,2
DsHZsfvGuv7TzSfLgrgbEFva2d7hDwZdb8qC7fRUzEZu,active_legit_candidate,ACTIVE_LEGITIMATE,22
DsKmdkYx49Xc1WhqMUAztwhdYPTqieyC98VmnnJdgpXX,active_legit_candidate,ACTIVE_LEGITIMATE,1453
DwWWbFDefsCFyw5AqiPFgFmhrwPXcsMtbaYeCDXihDf9,control,DORMANT,263
DxFL1E5o8tjWNZibquvJV3N3wTJSLS2KuZJEYXAcNfDr,active_legit_candidate,ACTIVE_LEGITIMATE,29
E38enEgVQbA1qh6Srjmi6JMVxCFcycdN6nte1FivKrQJ,top_volume,DORMANT,6100
E5Vc54jSuJFhszax7q5YiFsoxEPTKkXpHTDL7FitKBo,active_legit_candidate,ACTIVE_LEGITIMATE,28
E7GJpp8pV5YA9pLCKH5VdAxki8SwnGt5doPTLcSdTudg,control,LOW_ACTIVITY,7
E7bpeBX4xEC7FVKPmE2pFpcg9vATz7ZLxahWFxNmtJSg,active_legit_candidate,ACTIVE_LEGITIMATE,25
E7qag2d8oeZHC8G5Ebqzh53dkAMDLPezKNkRNkXy5KwX,control,GHOST,1
E96sWp4hVEyiVrAUeJ3M8Q9ovJRvqidgekirFCiCANjy,active_legit_candidate,ACTIVE_LEGITIMATE,30
E9jYtEwfrerSYDXxmz3o7QcKqWDjBrbxckHwYjp8d7hd,control,GHOST,1
EBdv4bw2uVMoaX42bPaMrtuATbNKwtvZTrHi6hhYbxP2,active_legit_candidate,ACTIVE_LEGITIMATE,67
ECxXMg9wLsJLfcUxojmKJgDkbEh92A3BZ2qhXvpFFEAH,active_legit_candidate,ACTIVE_LEGITIMATE,84
EEhxP1P2YytPdushdmMzAGy7Ni86WrRaJpB6p7vfTEkq,active_legit_candidate,ACTIVE_LEGITIMATE,21
EGjPtMkhVNXSEuRxdujnEzoccBm8iatzyX1nnfhY7GZR,control,TEST_RIG,6
EKyu7XweLnirdQx26rCtkfJK4BLEo2waLEtNphpuiouS,control,TEST_RIG,6
EL2QEtuyMUKRn8juu7AwFngczDSAzBcVRpKoxzLiGwqa,active_legit_candidate,ACTIVE_LEGITIMATE,133
EM93oHgmjwSEJWdjLjaWX19aB1NP3HxUWmjAez2bk23a,active_legit_candidate,ACTIVE_LEGITIMATE,101
